interval_id,minimum_type,start_n,end_n,width,T,position,left_neighbor_T,right_neighbor_T
PILOT-B,weak,240000008282,240000008282,1,41,interior,65,73
PILOT-B,strict,240000008284,240000008284,1,36,interior,73,47
PILOT-B,weak,240000008284,240000008284,1,36,interior,73,47
PILOT-B,strict,240000008287,240000008287,1,51,interior,92,57
PILOT-B,weak,240000008287,240000008287,1,51,interior,92,57
PILOT-B,strict,240000008291,240000008291,1,52,interior,68,81
PILOT-B,weak,240000008291,240000008291,1,52,interior,68,81
PILOT-B,strict,240000008294,240000008294,1,55,interior,56,80
PILOT-B,weak,240000008294,240000008294,1,55,interior,56,80
PILOT-B,strict,240000008297,240000008297,1,45,interior,73,78
PILOT-B,weak,240000008297,240000008297,1,45,interior,73,78
PILOT-B,strict,240000008299,240000008299,1,55,interior,78,64
PILOT-B,weak,240000008299,240000008299,1,55,interior,78,64
PILOT-B,strict,240000008302,240000008302,1,39,interior,77,56
PILOT-B,weak,240000008302,240000008302,1,39,interior,77,56
PILOT-B,strict,240000008305,240000008305,1,37,interior,73,56
PILOT-B,weak,240000008305,240000008305,1,37,interior,73,56
PILOT-B,strict,240000008308,240000008308,1,54,interior,73,55
PILOT-B,weak,240000008308,240000008308,1,54,interior,73,55
PILOT-B,strict,240000008311,240000008311,1,44,interior,92,51
PILOT-B,weak,240000008311,240000008311,1,44,interior,92,51
PILOT-B,strict,240000008315,240000008315,1,65,interior,73,86
PILOT-B,weak,240000008315,240000008315,1,65,interior,73,86
PILOT-B,strict,240000008317,240000008317,1,57,interior,86,72
PILOT-B,weak,240000008317,240000008317,1,57,interior,86,72
PILOT-B,strict,240000008321,240000008321,1,52,interior,60,78
PILOT-B,weak,240000008321,240000008321,1,52,interior,60,78
PILOT-B,strict,240000008323,240000008323,1,63,interior,78,68
PILOT-B,weak,240000008323,240000008323,1,63,interior,78,68
PILOT-B,strict,240000008327,240000008327,1,45,interior,48,76
PILOT-B,weak,240000008327,240000008327,1,45,interior,48,76
PILOT-B,strict,240000008329,240000008329,1,34,interior,76,43
PILOT-B,weak,240000008329,240000008329,1,34,interior,76,43
PILOT-B,strict,240000008332,240000008332,1,51,interior,78,53
PILOT-B,weak,240000008332,240000008332,1,51,interior,78,53
PILOT-B,strict,240000008336,240000008336,1,51,interior,58,79
PILOT-B,weak,240000008336,240000008336,1,51,interior,58,79
PILOT-B,strict,240000008339,240000008339,1,57,interior,60,77
PILOT-B,weak,240000008339,240000008339,1,57,interior,60,77
PILOT-B,strict,240000008341,240000008341,1,48,interior,77,68
PILOT-B,weak,240000008341,240000008341,1,48,interior,77,68
PILOT-B,strict,240000008344,240000008344,1,56,interior,91,59
PILOT-B,weak,240000008344,240000008344,1,56,interior,91,59
PILOT-B,strict,240000008348,240000008348,1,64,interior,70,76
PILOT-B,weak,240000008348,240000008348,1,64,interior,70,76
PILOT-B,strict,240000008350,240000008350,1,38,interior,76,63
PILOT-B,weak,240000008350,240000008350,1,38,interior,76,63
PILOT-B,strict,240000008354,240000008354,1,35,interior,50,72
PILOT-B,weak,240000008354,240000008354,1,35,interior,50,72
PILOT-B,strict,240000008356,240000008356,1,37,interior,72,51
PILOT-B,weak,240000008356,240000008356,1,37,interior,72,51
PILOT-B,strict,240000008360,240000008360,1,27,interior,50,80
PILOT-B,weak,240000008360,240000008360,1,27,interior,50,80
PILOT-B,strict,240000008363,240000008363,1,52,interior,70,76
PILOT-B,weak,240000008363,240000008363,1,52,interior,70,76
PILOT-B,strict,240000008365,240000008365,1,51,interior,76,61
PILOT-B,weak,240000008365,240000008365,1,51,interior,76,61
PILOT-B,strict,240000008369,240000008369,1,63,interior,73,85
PILOT-B,weak,240000008369,240000008369,1,63,interior,73,85
PILOT-B,strict,240000008371,240000008371,1,59,interior,85,64
PILOT-B,weak,240000008371,240000008371,1,59,interior,85,64
PILOT-B,strict,240000008374,240000008374,1,31,interior,79,50
PILOT-B,weak,240000008374,240000008374,1,31,interior,79,50
PILOT-B,strict,240000008377,240000008377,1,35,interior,78,36
PILOT-B,weak,240000008377,240000008377,1,35,interior,78,36
PILOT-B,strict,240000008380,240000008380,1,34,interior,63,49
PILOT-B,weak,240000008380,240000008380,1,34,interior,63,49
PILOT-B,strict,240000008383,240000008383,1,40,interior,92,47
PILOT-B,weak,240000008383,240000008383,1,40,interior,92,47
PILOT-B,strict,240000008387,240000008387,1,42,interior,62,85
PILOT-B,weak,240000008387,240000008387,1,42,interior,62,85
PILOT-B,strict,240000008389,240000008389,1,48,interior,85,63
PILOT-B,weak,240000008389,240000008389,1,48,interior,85,63
PILOT-B,strict,240000008393,240000008393,1,58,interior,68,78
PILOT-B,weak,240000008393,240000008393,1,58,interior,68,78
PILOT-B,strict,240000008395,240000008395,1,45,interior,78,71
PILOT-B,weak,240000008395,240000008395,1,45,interior,78,71
PILOT-B,strict,240000008398,240000008398,1,30,interior,77,48
PILOT-B,weak,240000008398,240000008398,1,30,interior,77,48
PILOT-B,strict,240000008401,240000008401,1,39,interior,79,40
PILOT-B,weak,240000008401,240000008401,1,39,interior,79,40
PILOT-B,strict,240000008404,240000008404,1,37,interior,69,42
PILOT-B,weak,240000008404,240000008404,1,37,interior,69,42
PILOT-B,strict,240000008407,240000008407,1,42,interior,83,55
PILOT-B,weak,240000008407,240000008407,1,42,interior,83,55
PILOT-B,strict,240000008411,240000008411,1,50,interior,67,85
PILOT-B,weak,240000008411,240000008411,1,50,interior,67,85
PILOT-B,strict,240000008413,240000008413,1,54,interior,85,75
PILOT-B,weak,240000008413,240000008413,1,54,interior,85,75
PILOT-B,strict,240000008417,240000008417,1,57,interior,59,86
PILOT-B,weak,240000008417,240000008417,1,57,interior,59,86
PILOT-B,strict,240000008419,240000008419,1,50,interior,86,80
PILOT-B,weak,240000008419,240000008419,1,50,interior,86,80
PILOT-B,strict,240000008422,240000008422,1,42,interior,78,53
PILOT-B,weak,240000008422,240000008422,1,42,interior,78,53
PILOT-B,strict,240000008426,240000008426,1,37,interior,42,80
PILOT-B,weak,240000008426,240000008426,1,37,interior,42,80
PILOT-B,strict,240000008429,240000008429,1,39,interior,44,75
PILOT-B,weak,240000008429,240000008429,1,39,interior,44,75
PILOT-B,strict,240000008432,240000008432,1,44,interior,49,77
PILOT-B,weak,240000008432,240000008432,1,44,interior,49,77
PILOT-B,strict,240000008435,240000008435,1,54,interior,65,81
PILOT-B,weak,240000008435,240000008435,1,54,interior,65,81
PILOT-B,strict,240000008437,240000008437,1,46,interior,81,73
PILOT-B,weak,240000008437,240000008437,1,46,interior,81,73
PILOT-B,strict,240000008441,240000008441,1,49,interior,60,77
PILOT-B,weak,240000008441,240000008441,1,49,interior,60,77
PILOT-B,strict,240000008443,240000008443,1,47,interior,77,64
PILOT-B,weak,240000008443,240000008443,1,47,interior,77,64
PILOT-B,strict,240000008446,240000008446,1,40,interior,67,46
PILOT-B,weak,240000008446,240000008446,1,40,interior,67,46
PILOT-B,strict,240000008450,240000008450,1,36,interior,40,70
PILOT-B,weak,240000008450,240000008450,1,36,interior,40,70
PILOT-B,strict,240000008452,240000008452,1,46,interior,70,50
PILOT-B,weak,240000008452,240000008452,1,46,interior,70,50
PILOT-B,strict,240000008456,240000008456,1,38,interior,52,99
PILOT-B,weak,240000008456,240000008456,1,38,interior,52,99
PILOT-B,strict,240000008459,240000008459,1,55,interior,81,92
PILOT-B,weak,240000008459,240000008459,1,55,interior,81,92
PILOT-B,strict,240000008461,240000008461,1,48,interior,92,78
PILOT-B,weak,240000008461,240000008461,1,48,interior,92,78
PILOT-B,strict,240000008465,240000008465,1,45,interior,66,77
PILOT-B,weak,240000008465,240000008465,1,45,interior,66,77
PILOT-B,strict,240000008467,240000008467,1,46,interior,77,68
PILOT-B,weak,240000008467,240000008467,1,46,interior,77,68
PILOT-B,strict,240000008470,240000008470,1,39,interior,72,60
PILOT-B,weak,240000008470,240000008470,1,39,interior,72,60
PILOT-B,strict,240000008474,240000008474,1,28,interior,47,73
PILOT-B,weak,240000008474,240000008474,1,28,interior,47,73
PILOT-B,strict,240000008476,240000008476,1,33,interior,73,51
PILOT-B,weak,240000008476,240000008476,1,33,interior,73,51
PILOT-B,strict,240000008480,240000008480,1,40,interior,54,81
PILOT-B,weak,240000008480,240000008480,1,40,interior,54,81
PILOT-B,strict,240000008483,240000008483,1,40,interior,72,94
PILOT-B,weak,240000008483,240000008483,1,40,interior,72,94
PILOT-B,strict,240000008485,240000008485,1,51,interior,94,67
PILOT-B,weak,240000008485,240000008485,1,51,interior,94,67
PILOT-B,strict,240000008489,240000008489,1,59,interior,66,91
PILOT-B,weak,240000008489,240000008489,1,59,interior,66,91
PILOT-B,strict,240000008491,240000008491,1,59,interior,91,69
PILOT-B,weak,240000008491,240000008491,1,59,interior,91,69
PILOT-B,strict,240000008494,240000008494,1,40,interior,82,56
PILOT-B,weak,240000008494,240000008494,1,40,interior,82,56
PILOT-B,strict,240000008498,240000008498,1,36,interior,44,79
PILOT-B,weak,240000008498,240000008498,1,36,interior,44,79
PILOT-B,strict,240000008500,240000008500,1,42,interior,79,48
PILOT-B,weak,240000008500,240000008500,1,42,interior,79,48
PILOT-B,strict,240000008503,240000008503,1,41,interior,86,46
PILOT-B,weak,240000008503,240000008503,1,41,interior,86,46
PILOT-B,strict,240000008507,240000008507,1,53,interior,56,69
PILOT-B,weak,240000008507,240000008507,1,53,interior,56,69
PILOT-B,strict,240000008509,240000008509,1,50,interior,69,62
PILOT-B,weak,240000008509,240000008509,1,50,interior,69,62
PILOT-B,strict,240000008513,240000008513,1,58,interior,71,70
PILOT-B,weak,240000008513,240000008513,1,58,interior,71,70
PILOT-B,strict,240000008515,240000008515,1,51,interior,70,62
PILOT-B,weak,240000008515,240000008515,1,51,interior,70,62
PILOT-B,strict,240000008518,240000008518,1,33,interior,86,44
PILOT-B,weak,240000008518,240000008518,1,33,interior,86,44
PILOT-B,strict,240000008522,240000008522,1,34,interior,58,84
PILOT-B,weak,240000008522,240000008522,1,34,interior,58,84
PILOT-B,strict,240000008524,240000008524,1,37,interior,84,51
PILOT-B,weak,240000008524,240000008524,1,37,interior,84,51
PILOT-B,strict,240000008528,240000008528,1,33,interior,48,74
PILOT-B,weak,240000008528,240000008528,1,33,interior,48,74
PILOT-B,strict,240000008531,240000008531,1,47,interior,70,84
PILOT-B,weak,240000008531,240000008531,1,47,interior,70,84
PILOT-B,strict,240000008533,240000008533,1,52,interior,84,61
PILOT-B,weak,240000008533,240000008533,1,52,interior,84,61
PILOT-B,weak,240000008536,240000008536,1,59,interior,85,59
PILOT-B,weak,240000008537,240000008537,1,59,interior,59,76
PILOT-B,weak,240000008539,240000008539,1,52,interior,76,52
PILOT-B,weak,240000008540,240000008540,1,52,interior,52,81
PILOT-B,strict,240000008542,240000008542,1,27,interior,81,46
PILOT-B,weak,240000008542,240000008542,1,27,interior,81,46
PILOT-B,strict,240000008546,240000008546,1,41,interior,46,74
PILOT-B,weak,240000008546,240000008546,1,41,interior,46,74
PILOT-B,strict,240000008548,240000008548,1,30,interior,74,47
PILOT-B,weak,240000008548,240000008548,1,30,interior,74,47
PILOT-B,strict,240000008552,240000008552,1,43,interior,64,78
PILOT-B,weak,240000008552,240000008552,1,43,interior,64,78
PILOT-B,strict,240000008555,240000008555,1,40,interior,61,90
PILOT-B,weak,240000008555,240000008555,1,40,interior,61,90
PILOT-B,strict,240000008557,240000008557,1,48,interior,90,63
PILOT-B,weak,240000008557,240000008557,1,48,interior,90,63
PILOT-B,strict,240000008561,240000008561,1,53,interior,60,70
PILOT-B,weak,240000008561,240000008561,1,53,interior,60,70
PILOT-B,strict,240000008563,240000008563,1,44,interior,70,69
PILOT-B,weak,240000008563,240000008563,1,44,interior,70,69
PILOT-B,strict,240000008566,240000008566,1,38,interior,74,58
PILOT-B,weak,240000008566,240000008566,1,38,interior,74,58
PILOT-B,strict,240000008569,240000008569,1,36,interior,76,41
PILOT-B,weak,240000008569,240000008569,1,36,interior,76,41
PILOT-B,strict,240000008572,240000008572,1,41,interior,83,56
PILOT-B,weak,240000008572,240000008572,1,41,interior,83,56
PILOT-B,strict,240000008576,240000008576,1,26,interior,46,79
PILOT-B,weak,240000008576,240000008576,1,26,interior,46,79
PILOT-B,strict,240000008579,240000008579,1,60,interior,77,80
PILOT-B,weak,240000008579,240000008579,1,60,interior,77,80
PILOT-B,strict,240000008581,240000008581,1,45,interior,80,66
PILOT-B,weak,240000008581,240000008581,1,45,interior,80,66
PILOT-B,weak,240000008584,240000008584,1,59,interior,81,59
PILOT-B,weak,240000008585,240000008585,1,59,interior,59,70
PILOT-B,strict,240000008587,240000008587,1,54,interior,70,68
PILOT-B,weak,240000008587,240000008587,1,54,interior,70,68
PILOT-B,strict,240000008590,240000008590,1,40,interior,88,54
PILOT-B,weak,240000008590,240000008590,1,40,interior,88,54
PILOT-B,strict,240000008594,240000008594,1,41,interior,44,75
PILOT-B,weak,240000008594,240000008594,1,41,interior,44,75
PILOT-B,strict,240000008596,240000008596,1,33,interior,75,52
PILOT-B,weak,240000008596,240000008596,1,33,interior,75,52
PILOT-B,strict,240000008600,240000008600,1,38,interior,49,89
PILOT-B,weak,240000008600,240000008600,1,38,interior,49,89
PILOT-B,strict,240000008603,240000008603,1,55,interior,57,87
PILOT-B,weak,240000008603,240000008603,1,55,interior,57,87
PILOT-B,strict,240000008605,240000008605,1,56,interior,87,57
PILOT-B,weak,240000008605,240000008605,1,56,interior,87,57
PILOT-B,strict,240000008609,240000008609,1,58,interior,62,72
PILOT-B,weak,240000008609,240000008609,1,58,interior,62,72
PILOT-B,strict,240000008611,240000008611,1,65,interior,72,77
PILOT-B,weak,240000008611,240000008611,1,65,interior,72,77
PILOT-B,strict,240000008614,240000008614,1,38,interior,81,44
PILOT-B,weak,240000008614,240000008614,1,38,interior,81,44
PILOT-B,strict,240000008618,240000008618,1,31,interior,46,97
PILOT-B,weak,240000008618,240000008618,1,31,interior,46,97
PILOT-B,strict,240000008620,240000008620,1,41,interior,97,56
PILOT-B,weak,240000008620,240000008620,1,41,interior,97,56
PILOT-B,strict,240000008624,240000008624,1,41,interior,58,84
PILOT-B,weak,240000008624,240000008624,1,41,interior,58,84
PILOT-B,strict,240000008627,240000008627,1,61,interior,63,80
PILOT-B,weak,240000008627,240000008627,1,61,interior,63,80
PILOT-B,strict,240000008629,240000008629,1,52,interior,80,64
PILOT-B,weak,240000008629,240000008629,1,52,interior,80,64
PILOT-B,strict,240000008633,240000008633,1,52,interior,68,69
PILOT-B,weak,240000008633,240000008633,1,52,interior,68,69
PILOT-B,strict,240000008635,240000008635,1,51,interior,69,64
PILOT-B,weak,240000008635,240000008635,1,51,interior,69,64
PILOT-B,strict,240000008638,240000008638,1,36,interior,86,43
PILOT-B,weak,240000008638,240000008638,1,36,interior,86,43
PILOT-B,strict,240000008642,240000008642,1,36,interior,41,65
PILOT-B,weak,240000008642,240000008642,1,36,interior,41,65
PILOT-B,strict,240000008644,240000008644,1,37,interior,65,44
PILOT-B,weak,240000008644,240000008644,1,37,interior,65,44
PILOT-B,strict,240000008648,240000008648,1,43,interior,44,77
PILOT-B,weak,240000008648,240000008648,1,43,interior,44,77
PILOT-B,weak,240000008650,240000008650,1,62,interior,77,62
PILOT-B,weak,240000008651,240000008651,1,62,interior,62,68
PILOT-B,strict,240000008653,240000008653,1,46,interior,68,47
PILOT-B,weak,240000008653,240000008653,1,46,interior,68,47
PILOT-B,strict,240000008657,240000008657,1,43,interior,62,69
PILOT-B,weak,240000008657,240000008657,1,43,interior,62,69
PILOT-B,strict,240000008659,240000008659,1,55,interior,69,63
PILOT-B,weak,240000008659,240000008659,1,55,interior,69,63
PILOT-B,strict,240000008662,240000008662,1,44,interior,70,47
PILOT-B,weak,240000008662,240000008662,1,44,interior,70,47
PILOT-B,strict,240000008665,240000008665,1,42,interior,68,51
PILOT-B,weak,240000008665,240000008665,1,42,interior,68,51
PILOT-B,strict,240000008668,240000008668,1,41,interior,75,53
PILOT-B,weak,240000008668,240000008668,1,41,interior,75,53
PILOT-B,strict,240000008672,240000008672,1,25,interior,58,75
PILOT-B,weak,240000008672,240000008672,1,25,interior,58,75
PILOT-B,strict,240000008675,240000008675,1,53,interior,61,73
PILOT-B,weak,240000008675,240000008675,1,53,interior,61,73
PILOT-B,strict,240000008677,240000008677,1,45,interior,73,58
PILOT-B,weak,240000008677,240000008677,1,45,interior,73,58
PILOT-B,strict,240000008681,240000008681,1,43,interior,56,66
PILOT-B,weak,240000008681,240000008681,1,43,interior,56,66
PILOT-B,strict,240000008683,240000008683,1,51,interior,66,73
PILOT-B,weak,240000008683,240000008683,1,51,interior,66,73
PILOT-B,strict,240000008686,240000008686,1,43,interior,80,49
PILOT-B,weak,240000008686,240000008686,1,43,interior,80,49
PILOT-B,strict,240000008690,240000008690,1,31,interior,54,90
PILOT-B,weak,240000008690,240000008690,1,31,interior,54,90
PILOT-B,strict,240000008692,240000008692,1,43,interior,90,51
PILOT-B,weak,240000008692,240000008692,1,43,interior,90,51
PILOT-B,strict,240000008696,240000008696,1,32,interior,48,79
PILOT-B,weak,240000008696,240000008696,1,32,interior,48,79
PILOT-B,strict,240000008699,240000008699,1,44,interior,56,83
PILOT-B,weak,240000008699,240000008699,1,44,interior,56,83
PILOT-B,strict,240000008701,240000008701,1,44,interior,83,69
PILOT-B,weak,240000008701,240000008701,1,44,interior,83,69
PILOT-B,strict,240000008705,240000008705,1,42,interior,60,79
PILOT-B,weak,240000008705,240000008705,1,42,interior,60,79
PILOT-B,strict,240000008707,240000008707,1,47,interior,79,70
PILOT-B,weak,240000008707,240000008707,1,47,interior,79,70
PILOT-B,strict,240000008710,240000008710,1,26,interior,76,62
PILOT-B,weak,240000008710,240000008710,1,26,interior,76,62
PILOT-B,strict,240000008714,240000008714,1,43,interior,51,74
PILOT-B,weak,240000008714,240000008714,1,43,interior,51,74
PILOT-B,strict,240000008716,240000008716,1,36,interior,74,43
PILOT-B,weak,240000008716,240000008716,1,36,interior,74,43
PILOT-B,strict,240000008720,240000008720,1,46,interior,48,73
PILOT-B,weak,240000008720,240000008720,1,46,interior,48,73
PILOT-B,strict,240000008723,240000008723,1,57,interior,64,96
PILOT-B,weak,240000008723,240000008723,1,57,interior,64,96
PILOT-B,strict,240000008725,240000008725,1,55,interior,96,77
PILOT-B,weak,240000008725,240000008725,1,55,interior,96,77
PILOT-B,strict,240000008729,240000008729,1,53,interior,70,82
PILOT-B,weak,240000008729,240000008729,1,53,interior,70,82
PILOT-B,strict,240000008731,240000008731,1,57,interior,82,77
PILOT-B,weak,240000008731,240000008731,1,57,interior,82,77
PILOT-B,strict,240000008734,240000008734,1,40,interior,69,42
PILOT-B,weak,240000008734,240000008734,1,40,interior,69,42
PILOT-B,strict,240000008738,240000008738,1,36,interior,54,76
PILOT-B,weak,240000008738,240000008738,1,36,interior,54,76
PILOT-B,strict,240000008740,240000008740,1,41,interior,76,54
PILOT-B,weak,240000008740,240000008740,1,41,interior,76,54
PILOT-B,strict,240000008744,240000008744,1,36,interior,50,76
PILOT-B,weak,240000008744,240000008744,1,36,interior,50,76
PILOT-B,strict,240000008747,240000008747,1,62,interior,70,88
PILOT-B,weak,240000008747,240000008747,1,62,interior,70,88
PILOT-B,strict,240000008749,240000008749,1,44,interior,88,59
PILOT-B,weak,240000008749,240000008749,1,44,interior,88,59
PILOT-B,strict,240000008753,240000008753,1,45,interior,59,81
PILOT-B,weak,240000008753,240000008753,1,45,interior,59,81
PILOT-B,strict,240000008755,240000008755,1,52,interior,81,71
PILOT-B,weak,240000008755,240000008755,1,52,interior,81,71
PILOT-B,strict,240000008758,240000008758,1,32,interior,93,56
PILOT-B,weak,240000008758,240000008758,1,32,interior,93,56
PILOT-B,strict,240000008762,240000008762,1,42,interior,43,79
PILOT-B,weak,240000008762,240000008762,1,42,interior,43,79
PILOT-B,strict,240000008764,240000008764,1,36,interior,79,56
PILOT-B,weak,240000008764,240000008764,1,36,interior,79,56
PILOT-B,strict,240000008768,240000008768,1,41,interior,46,69
PILOT-B,weak,240000008768,240000008768,1,41,interior,46,69
PILOT-B,strict,240000008771,240000008771,1,35,interior,65,85
PILOT-B,weak,240000008771,240000008771,1,35,interior,65,85
PILOT-B,strict,240000008773,240000008773,1,57,interior,85,68
PILOT-B,weak,240000008773,240000008773,1,57,interior,85,68
PILOT-B,strict,240000008777,240000008777,1,55,interior,60,69
PILOT-B,weak,240000008777,240000008777,1,55,interior,60,69
PILOT-B,strict,240000008779,240000008779,1,50,interior,69,63
PILOT-B,weak,240000008779,240000008779,1,50,interior,69,63
PILOT-B,strict,240000008782,240000008782,1,35,interior,74,49
PILOT-B,weak,240000008782,240000008782,1,35,interior,74,49
PILOT-B,strict,240000008786,240000008786,1,35,interior,46,81
PILOT-B,weak,240000008786,240000008786,1,35,interior,46,81
PILOT-B,strict,240000008788,240000008788,1,40,interior,81,47
PILOT-B,weak,240000008788,240000008788,1,40,interior,81,47
PILOT-B,strict,240000008792,240000008792,1,46,interior,58,75
PILOT-B,weak,240000008792,240000008792,1,46,interior,58,75
PILOT-B,strict,240000008795,240000008795,1,58,interior,68,81
PILOT-B,weak,240000008795,240000008795,1,58,interior,68,81
PILOT-B,strict,240000008797,240000008797,1,48,interior,81,70
PILOT-B,weak,240000008797,240000008797,1,48,interior,81,70
PILOT-B,strict,240000008801,240000008801,1,51,interior,60,74
PILOT-B,weak,240000008801,240000008801,1,51,interior,60,74
PILOT-B,strict,240000008803,240000008803,1,53,interior,74,70
PILOT-B,weak,240000008803,240000008803,1,53,interior,74,70
PILOT-B,strict,240000008806,240000008806,1,35,interior,71,48
PILOT-B,weak,240000008806,240000008806,1,35,interior,71,48
PILOT-B,strict,240000008810,240000008810,1,38,interior,45,73
PILOT-B,weak,240000008810,240000008810,1,38,interior,45,73
PILOT-B,strict,240000008812,240000008812,1,32,interior,73,56
PILOT-B,weak,240000008812,240000008812,1,32,interior,73,56
PILOT-B,strict,240000008816,240000008816,1,41,interior,49,71
PILOT-B,weak,240000008816,240000008816,1,41,interior,49,71
PILOT-B,strict,240000008819,240000008819,1,51,interior,75,91
PILOT-B,weak,240000008819,240000008819,1,51,interior,75,91
PILOT-B,strict,240000008821,240000008821,1,54,interior,91,64
PILOT-B,weak,240000008821,240000008821,1,54,interior,91,64
PILOT-B,strict,240000008825,240000008825,1,51,interior,68,68
PILOT-B,weak,240000008825,240000008825,1,51,interior,68,68
PILOT-B,strict,240000008827,240000008827,1,49,interior,68,70
PILOT-B,weak,240000008827,240000008827,1,49,interior,68,70
PILOT-B,strict,240000008830,240000008830,1,38,interior,74,61
PILOT-B,weak,240000008830,240000008830,1,38,interior,74,61
PILOT-B,strict,240000008834,240000008834,1,34,interior,47,83
PILOT-B,weak,240000008834,240000008834,1,34,interior,47,83
PILOT-B,strict,240000008836,240000008836,1,41,interior,83,51
PILOT-B,weak,240000008836,240000008836,1,41,interior,83,51
PILOT-B,strict,240000008840,240000008840,1,40,interior,59,81
PILOT-B,weak,240000008840,240000008840,1,40,interior,59,81
PILOT-B,strict,240000008843,240000008843,1,55,interior,68,77
PILOT-B,weak,240000008843,240000008843,1,55,interior,68,77
PILOT-B,strict,240000008845,240000008845,1,48,interior,77,65
PILOT-B,weak,240000008845,240000008845,1,48,interior,77,65
PILOT-B,strict,240000008849,240000008849,1,54,interior,65,80
PILOT-B,weak,240000008849,240000008849,1,54,interior,65,80
PILOT-B,strict,240000008851,240000008851,1,55,interior,80,59
PILOT-B,weak,240000008851,240000008851,1,55,interior,80,59
PILOT-B,strict,240000008854,240000008854,1,43,interior,89,53
PILOT-B,weak,240000008854,240000008854,1,43,interior,89,53
PILOT-B,strict,240000008858,240000008858,1,36,interior,47,71
PILOT-B,weak,240000008858,240000008858,1,36,interior,47,71
PILOT-B,strict,240000008860,240000008860,1,36,interior,71,55
PILOT-B,weak,240000008860,240000008860,1,36,interior,71,55
PILOT-B,strict,240000008864,240000008864,1,41,interior,43,86
PILOT-B,weak,240000008864,240000008864,1,41,interior,43,86
PILOT-B,strict,240000008867,240000008867,1,47,interior,60,80
PILOT-B,weak,240000008867,240000008867,1,47,interior,60,80
PILOT-B,strict,240000008869,240000008869,1,43,interior,80,66
PILOT-B,weak,240000008869,240000008869,1,43,interior,80,66
PILOT-B,strict,240000008874,240000008874,1,50,interior,61,61
PILOT-B,weak,240000008874,240000008874,1,50,interior,61,61
PILOT-B,strict,240000008876,240000008876,1,59,interior,61,79
PILOT-B,weak,240000008876,240000008876,1,59,interior,61,79
PILOT-B,strict,240000008878,240000008878,1,35,interior,79,48
PILOT-B,weak,240000008878,240000008878,1,35,interior,79,48
PILOT-B,strict,240000008882,240000008882,1,32,interior,43,72
PILOT-B,weak,240000008882,240000008882,1,32,interior,43,72
PILOT-B,strict,240000008884,240000008884,1,36,interior,72,46
PILOT-B,weak,240000008884,240000008884,1,36,interior,72,46
PILOT-B,strict,240000008888,240000008888,1,35,interior,55,72
PILOT-B,weak,240000008888,240000008888,1,35,interior,55,72
PILOT-B,strict,240000008891,240000008891,1,42,interior,78,77
PILOT-B,weak,240000008891,240000008891,1,42,interior,78,77
PILOT-B,strict,240000008893,240000008893,1,46,interior,77,69
PILOT-B,weak,240000008893,240000008893,1,46,interior,77,69
PILOT-B,strict,240000008896,240000008896,1,63,interior,74,64
PILOT-B,weak,240000008896,240000008896,1,63,interior,74,64
PILOT-B,strict,240000008899,240000008899,1,40,interior,64,63
PILOT-B,weak,240000008899,240000008899,1,40,interior,64,63
PILOT-B,strict,240000008902,240000008902,1,43,interior,63,46
PILOT-B,weak,240000008902,240000008902,1,43,interior,63,46
PILOT-B,strict,240000008906,240000008906,1,35,interior,43,68
PILOT-B,weak,240000008906,240000008906,1,35,interior,43,68
PILOT-B,strict,240000008909,240000008909,1,50,interior,53,90
PILOT-B,weak,240000008909,240000008909,1,50,interior,53,90
PILOT-B,strict,240000008912,240000008912,1,35,interior,42,85
PILOT-B,weak,240000008912,240000008912,1,35,interior,42,85
PILOT-B,strict,240000008915,240000008915,1,52,interior,60,78
PILOT-B,weak,240000008915,240000008915,1,52,interior,60,78
PILOT-B,strict,240000008917,240000008917,1,41,interior,78,70
PILOT-B,weak,240000008917,240000008917,1,41,interior,78,70
PILOT-B,strict,240000008920,240000008920,1,56,interior,94,59
PILOT-B,weak,240000008920,240000008920,1,56,interior,94,59
PILOT-B,strict,240000008923,240000008923,1,54,interior,67,81
PILOT-B,weak,240000008923,240000008923,1,54,interior,67,81
PILOT-B,strict,240000008926,240000008926,1,40,interior,76,49
PILOT-B,weak,240000008926,240000008926,1,40,interior,76,49
PILOT-B,strict,240000008930,240000008930,1,36,interior,39,83
PILOT-B,weak,240000008930,240000008930,1,36,interior,39,83
PILOT-B,strict,240000008932,240000008932,1,37,interior,83,52
PILOT-B,weak,240000008932,240000008932,1,37,interior,83,52
PILOT-B,strict,240000008936,240000008936,1,40,interior,60,80
PILOT-B,weak,240000008936,240000008936,1,40,interior,60,80
PILOT-B,strict,240000008939,240000008939,1,57,interior,61,76
PILOT-B,weak,240000008939,240000008939,1,57,interior,61,76
PILOT-B,strict,240000008941,240000008941,1,63,interior,76,74
PILOT-B,weak,240000008941,240000008941,1,63,interior,76,74
PILOT-B,strict,240000008945,240000008945,1,56,interior,73,82
PILOT-B,weak,240000008945,240000008945,1,56,interior,73,82
PILOT-B,strict,240000008947,240000008947,1,49,interior,82,72
PILOT-B,weak,240000008947,240000008947,1,49,interior,82,72
PILOT-B,strict,240000008950,240000008950,1,33,interior,78,51
PILOT-B,weak,240000008950,240000008950,1,33,interior,78,51
PILOT-B,strict,240000008954,240000008954,1,46,interior,52,94
PILOT-B,weak,240000008954,240000008954,1,46,interior,52,94
PILOT-B,strict,240000008956,240000008956,1,42,interior,94,57
